hhold_ID,est_net_worth,est_inc,domestic,number_visits,number_children,oldest_child_age,dis_plus_sub,online_merch_avg,est_annual_travel,est_annual_leisure,est_hhold_FICO
380,683481,481340,1,6,3,11.0,1,2036.0,11400.0,10565.0,760
381,55563,42140,1,11,1,12.0,1,724.0,982.0,1891.0,739
382,210912,151285,1,2,1,11.0,1,1882.0,3548.0,3434.0,778
383,46394,36350,1,1,1,13.0,1,776.0,1202.0,909.0,787
384,2226523,1560225,0,2,1,9.0,1,1891.0,48395.0,29676.0,725
385,526784,368590,1,7,3,13.0,1,2229.0,9308.0,8951.0,716
386,66385,48760,1,5,1,9.0,1,798.0,3370.0,1803.0,735
387,301084,213970,0,3,3,12.0,1,2578.0,8923.0,5489.0,789
388,1075880,756215,1,0,2,12.0,0,1829.0,14125.0,14606.0,757
389,42766,29505,1,0,0,,0,770.0,668.0,1436.0,761
390,889630,625370,0,0,2,11.0,1,1875.0,11432.0,11998.0,767
391,284605,202000,1,0,2,11.0,0,1751.0,10752.0,4613.0,754
392,4726615,3307845,1,1,2,12.0,0,1781.0,21667.0,62548.0,751
393,29385,23665,1,4,4,14.0,1,1064.0,3312.0,2534.0,751
394,59163,44735,0,2,3,8.0,0,815.0,859.0,1891.0,717
395,2069379,579655,1,7,1,10.0,1,1777.0,1412.0,1300.0,762
396,941878,661185,1,4,2,15.0,1,1735.0,11974.0,9642.0,751
397,190405,135935,1,4,3,12.0,1,1880.0,7815.0,4313.0,784
398,421192,298100,1,2,1,8.0,1,1781.0,10059.0,5921.0,727
399,178054,127505,1,1,2,13.0,1,1783.0,3576.0,2669.0,733
400,190959,136825,1,0,1,13.0,0,1770.0,3509.0,2878.0,726
401,3356,1085,1,0,2,10.0,0,760.0,1755.0,1891.0,738
402,1979,4135,0,0,3,10.0,1,803.0,842.0,935.0,743
403,184230,131140,1,1,4,11.0,1,1703.0,3574.0,2728.0,729
404,6292,6855,1,4,2,10.0,0,823.0,1016.0,1275.0,765
405,194466,140325,1,3,2,12.0,1,1705.0,3020.0,3959.0,748
406,120468,87385,0,2,3,13.0,1,762.0,1215.0,5401.0,745
407,779061,546995,1,4,4,13.0,1,2325.0,13419.0,16274.0,771
408,169829,122920,1,0,4,10.0,1,1740.0,2713.0,5456.0,778
409,5106151,3573565,0,10,3,11.0,1,2063.0,24567.0,65128.0,714
410,636581,448600,1,0,0,,1,1698.0,17433.0,30089.0,733
411,2561155,1794955,0,0,2,9.0,0,1756.0,33006.0,34186.0,746
412,5753,6685,0,1,3,12.0,0,757.0,1215.0,3456.0,713
413,379284,267905,1,3,3,14.0,1,2364.0,7618.0,6475.0,732
414,115367,83655,1,5,0,,0,786.0,4741.0,5592.0,789
415,418400,296170,0,0,3,13.0,1,1827.0,5292.0,6133.0,781
416,534488,376595,0,1,2,11.0,1,1804.0,14734.0,10019.0,730
417,2180662,1527815,1,6,3,10.0,1,1995.0,29831.0,29999.0,746
418,85758,63040,1,1,2,13.0,1,759.0,614.0,1891.0,766
419,6383998,4467195,1,1,2,13.0,1,1772.0,29222.0,26827.0,754
420,1998510,1401765,0,3,3,14.0,1,2018.0,28925.0,27270.0,751
421,10505,10640,1,4,2,16.0,0,803.0,1604.0,2158.0,727
422,19957,17685,1,1,3,12.0,0,780.0,2350.0,1230.0,772
423,37118,29810,1,0,4,13.0,1,771.0,1935.0,1891.0,781
424,45633,34940,1,2,4,10.0,0,780.0,1452.0,2308.0,719
425,2262134,1585005,1,0,3,14.0,1,1816.0,28885.0,30328.0,774
426,155164,111540,1,7,3,12.0,1,1014.0,4548.0,4931.0,764
427,4576659,3200145,0,2,1,16.0,0,1770.0,22199.0,60496.0,768
428,186640,133540,0,1,2,14.0,1,1765.0,2146.0,2429.0,724
429,1276094,894440,1,1,3,13.0,1,1877.0,16987.0,17102.0,757
430,247409,176275,1,7,1,9.0,1,1852.0,4631.0,3651.0,753
431,252875,179880,1,3,3,10.0,1,2121.0,10444.0,5747.0,768
432,130978,94645,1,22,1,12.0,0,772.0,3457.0,4214.0,720
433,58376,44000,1,3,2,15.0,0,772.0,3258.0,1976.0,741
434,254211,180600,1,1,2,11.0,1,1884.0,4389.0,3636.0,723
435,212760,152810,1,1,1,10.0,1,1747.0,2858.0,2696.0,754
436,73906,54630,1,1,3,9.0,1,805.0,1454.0,1891.0,759
437,160492,115645,1,0,1,11.0,0,802.0,7455.0,7470.0,788
438,427730,302065,1,3,1,10.0,0,1772.0,7147.0,7454.0,768
439,163702,118135,1,2,2,13.0,1,810.0,4549.0,4000.0,734
440,29992,23720,1,1,0,,0,759.0,1599.0,349.0,780
441,158711,114580,0,1,3,14.0,0,746.0,2757.0,3368.0,738
442,112202,81250,1,5,1,13.0,0,807.0,3440.0,3557.0,763
443,27458,22260,1,1,2,12.0,0,793.0,1467.0,2092.0,780
444,3718215,1042639,0,2,4,10.0,0,1903.0,2534.0,2335.0,743
445,3477794,2435040,1,2,2,12.0,1,1790.0,45173.0,46385.0,741
446,45861,37645,1,0,3,12.0,1,832.0,1747.0,1953.0,756
447,98818,67720,1,0,3,16.0,1,740.0,2078.0,2647.0,794
448,46860,36030,1,2,2,16.0,0,797.0,1645.0,121.0,735
449,3830,5825,1,1,2,12.0,0,812.0,1215.0,873.0,697
450,471684,336720,1,5,3,13.0,1,1937.0,9859.0,7412.0,735
451,2183,6435,0,1,1,9.0,1,773.0,495.0,482.0,744
452,22458,15100,0,4,1,16.0,1,785.0,45.0,1215.0,729
453,2335866,1637495,0,2,1,11.0,1,1703.0,30071.0,30351.0,757
454,1017858,718990,1,1,3,9.0,1,1859.0,12516.0,15068.0,797
455,61800,46330,1,2,1,9.0,0,776.0,2061.0,1979.0,795
456,2116766,1482930,1,4,0,,1,1781.0,42364.0,28204.0,762
457,2789169,1956795,1,1,2,10.0,1,1919.0,34365.0,40880.0,741
458,1272884,893125,1,1,3,13.0,1,1838.0,17476.0,18472.0,722
459,450730,318205,1,3,3,15.0,0,2298.0,8238.0,7631.0,709
460,895855,630310,0,2,1,11.0,1,1790.0,9558.0,12850.0,786
461,52875,40035,0,1,2,13.0,0,784.0,7298.0,1591.0,737
462,86504,62840,1,1,2,9.0,0,786.0,2773.0,952.0,772
463,226119,161265,1,1,3,15.0,1,1820.0,4009.0,2369.0,723
464,88043,71100,0,0,1,12.0,0,775.0,3425.0,2172.0,725
465,913426,642795,1,4,4,8.0,1,1951.0,14604.0,11865.0,733
466,55554,42105,1,1,6,8.0,0,804.0,2029.0,1650.0,795
467,2243842,1574145,0,1,1,14.0,1,1664.0,30452.0,30522.0,706
468,437167,308080,1,1,1,12.0,1,1712.0,7788.0,6158.0,732
469,25861,21115,1,2,3,8.0,1,812.0,1176.0,1481.0,744
470,37325,30035,0,3,0,,1,751.0,5606.0,1712.0,771
471,78336,57485,1,2,3,14.0,1,757.0,3565.0,1849.0,770
472,65433,48810,1,3,2,8.0,0,792.0,1723.0,2362.0,776
473,586546,409755,1,3,2,13.0,0,1717.0,8092.0,10693.0,765
474,1062329,745700,1,4,1,14.0,1,1889.0,14450.0,13978.0,744
475,8949332,2158369,1,3,3,14.0,1,1871.0,419.0,37862.0,730
476,39031,30685,1,4,1,13.0,0,837.0,331.0,1957.0,747
477,877059,3177940,0,0,3,11.0,1,1891.0,602.0,552.0,757
478,457905,319575,1,6,2,13.0,1,1802.0,4937.0,8080.0,779
479,11648,10640,0,3,1,12.0,1,778.0,1215.0,933.0,745
480,7259457,5080945,1,1,0,,1,1758.0,33452.0,30381.0,776
481,13069,12775,0,1,2,11.0,0,813.0,1493.0,1039.0,712
482,55708,42300,0,5,2,11.0,0,822.0,2508.0,2484.0,803
483,23397,20995,1,2,2,11.0,1,794.0,845.0,1763.0,774
484,74545,55150,1,2,1,14.0,0,789.0,1713.0,1830.0,731
485,1869311,1309785,1,0,4,11.0,0,1733.0,23868.0,24994.0,715
486,9971,10965,0,0,2,12.0,1,766.0,137.0,834.0,780
487,21463,18110,1,1,2,12.0,0,761.0,386.0,1372.0,787
488,5322898,3731005,1,16,1,11.0,1,1804.0,24392.0,70603.0,726
489,330174,234090,1,1,2,15.0,1,1834.0,4993.0,3643.0,741
490,3667,5420,0,0,3,14.0,0,787.0,1701.0,189.0,705
491,41290,31030,1,11,2,10.0,1,801.0,1899.0,3376.0,753
492,2057448,1447825,0,1,1,16.0,1,1765.0,28091.0,27523.0,752
493,445390,314605,1,1,1,13.0,0,1765.0,6455.0,8833.0,767
494,1578545,1106670,1,5,0,,1,1832.0,20983.0,21110.0,792
495,180710,128685,1,1,3,14.0,0,1786.0,4038.0,66074.0,778
496,5808668,4095675,1,0,3,13.0,1,1733.0,27061.0,24738.0,751
497,8732,8570,1,9,3,13.0,1,885.0,1319.0,3369.0,752
498,29538,23410,1,2,1,10.0,1,770.0,1520.0,1567.0,720
499,195243,139380,1,2,2,12.0,1,1829.0,4148.0,3226.0,777
500,149858,108690,1,1,3,13.0,0,814.0,13787.0,3407.0,731
501,173000,124080,1,4,1,9.0,1,1786.0,2463.0,7430.0,768
502,388576,275095,1,3,4,11.0,1,2004.0,7001.0,6294.0,758
503,959749,674760,1,2,1,14.0,1,1809.0,11162.0,12907.0,738
504,296215,210535,1,1,3,8.0,1,1751.0,4293.0,4796.0,792
505,2876036,2014945,1,1,3,14.0,0,1809.0,40174.0,37757.0,772
506,555847,391420,1,2,2,12.0,1,1749.0,14659.0,8075.0,750
507,101065,74450,1,0,2,15.0,1,752.0,3021.0,2922.0,734
508,8604700,2075550,0,0,1,12.0,0,1781.0,397.0,36975.0,741
509,30876,24765,0,3,1,14.0,1,813.0,3220.0,3873.0,745
510,75718,55875,1,1,1,10.0,0,778.0,3467.0,2463.0,764
511,131992,95280,1,4,3,11.0,1,827.0,4922.0,5638.0,760
512,279259,196080,1,2,1,10.0,1,1797.0,3972.0,4105.0,743
513,236837,185130,1,0,4,15.0,1,1811.0,48395.0,4028.0,730
514,1237883,868575,0,4,3,8.0,1,2405.0,18127.0,17572.0,735
515,1508,5820,1,9,2,12.0,0,746.0,1144.0,711.0,737
516,50401,48170,1,8,4,15.0,1,782.0,4081.0,3470.0,731
517,23155,21135,1,1,3,16.0,1,789.0,1041.0,1891.0,753
518,36132,27790,1,1,3,10.0,0,759.0,1651.0,1375.0,725
519,694474,489455,1,1,1,13.0,0,1728.0,11300.0,9538.0,767
520,83565,61265,1,3,3,10.0,1,1047.0,1027.0,3629.0,756
521,744967,524165,1,1,1,13.0,1,1884.0,10151.0,9772.0,723
522,572763,403755,1,4,2,14.0,1,1721.0,7866.0,8159.0,717
523,672689,472845,1,3,1,10.0,1,1779.0,9994.0,7371.0,767
524,1892225,1325765,1,4,1,15.0,1,1731.0,24141.0,24995.0,761
525,616388,431880,1,1,2,14.0,1,1733.0,8170.0,9039.0,754
526,517856,365050,1,16,3,12.0,1,2125.0,9396.0,8091.0,791
527,147985,104870,0,3,4,12.0,1,867.0,5007.0,7145.0,755
528,19688,17870,0,1,1,10.0,0,790.0,1862.0,1453.0,756
529,418808,296310,0,6,2,13.0,0,1680.0,8380.0,5495.0,725
530,345779,246455,1,4,3,11.0,1,1841.0,6638.0,6260.0,756
531,93956,68635,0,3,3,12.0,1,987.0,4490.0,3896.0,804
532,1234714,867590,0,4,1,14.0,0,1721.0,16280.0,16429.0,739
533,105977,78320,0,3,1,11.0,1,808.0,2186.0,4873.0,752
534,9867078,2380548,1,2,2,10.0,1,1676.0,455.0,487.0,748
535,3497162,2448015,1,2,2,13.0,1,1747.0,45021.0,46255.0,751
536,110394,81335,1,1,3,15.0,0,735.0,3258.0,3188.0,711
537,472340,334030,1,1,0,,1,1795.0,7174.0,6712.0,734
538,27453,25195,0,4,0,,1,784.0,1278.0,1107.0,745
539,133407,98655,0,0,4,11.0,0,789.0,2277.0,3015.0,768
540,461070,325050,1,4,4,11.0,1,2272.0,8755.0,7432.0,694
541,294664,206790,1,3,2,11.0,1,1793.0,3864.0,4255.0,780
542,226413,161695,1,4,2,16.0,0,1809.0,6504.0,3462.0,772
543,445604,313220,1,1,2,11.0,1,1740.0,5869.0,6610.0,694
544,31561,24515,1,2,1,13.0,0,749.0,1165.0,2001.0,732
545,967,3930,0,4,2,13.0,0,750.0,3028.0,1805.0,776
546,88027,64480,0,1,3,15.0,0,746.0,2121.0,2652.0,771
547,15605,12890,1,8,2,11.0,0,797.0,1565.0,13816.0,724
548,27583,25230,0,3,0,,0,781.0,1386.0,1218.0,738
549,203994,145775,1,3,3,14.0,1,1946.0,12145.0,3853.0,767
550,12981,12330,1,0,0,,0,766.0,1206.0,927.0,783
551,141908,101905,0,9,2,12.0,1,786.0,1872.0,3195.0,701
552,2224780,1559030,1,3,0,,1,1744.0,37661.0,29393.0,748
553,25910,22390,0,3,1,14.0,1,771.0,1449.0,1891.0,789
554,43285,30260,1,1,3,11.0,1,771.0,2497.0,622.0,750
555,212736,151745,1,3,1,11.0,1,1751.0,3453.0,3512.0,735
556,245426,174950,1,1,3,15.0,1,1848.0,9016.0,6020.0,764
557,1058196,743405,0,1,4,14.0,1,1843.0,14613.0,13431.0,708
558,1651082,1156605,1,1,0,,0,1788.0,21803.0,22537.0,799
559,20051,16875,1,1,2,10.0,0,786.0,515.0,595.0,762
560,31841,25495,1,1,3,9.0,0,792.0,1651.0,684.0,743
561,258942,184080,0,0,2,11.0,1,1855.0,48395.0,4185.0,742
562,275989,196290,1,1,2,13.0,1,1793.0,5291.0,66074.0,779
563,129967,93695,1,1,2,12.0,0,799.0,2890.0,2787.0,779
564,398675,282645,1,2,3,12.0,1,1751.0,5869.0,5334.0,743
565,73636,54755,1,6,1,15.0,0,796.0,2164.0,1936.0,751
566,92510,68190,1,0,2,11.0,1,807.0,1524.0,3535.0,771
567,1280060,898795,0,13,2,13.0,1,1678.0,17211.0,16648.0,754
568,7573,8615,1,3,2,9.0,1,807.0,2156.0,647.0,745
569,200523,142875,0,3,1,13.0,1,1724.0,2765.0,3296.0,736
570,7549866,5282600,1,1,2,14.0,1,1779.0,34621.0,31172.0,706
571,2142261,1500860,0,1,2,13.0,0,1744.0,28736.0,28663.0,741
572,72295,53150,1,6,2,13.0,0,744.0,1215.0,3184.0,754
573,49775,37955,1,2,3,12.0,0,789.0,1215.0,4551.0,737
574,548924,384750,1,1,3,12.0,1,1719.0,7376.0,7385.0,732
575,437202,308560,1,1,2,13.0,1,1868.0,6126.0,5941.0,747
576,18036,15685,0,1,3,12.0,0,793.0,2620.0,397.0,752
577,3646100,2553045,1,1,2,11.0,1,1793.0,18974.0,50889.0,725
578,347697,244905,0,6,2,12.0,1,1827.0,5340.0,6138.0,731
579,706288,496310,1,3,4,12.0,1,2183.0,11875.0,9077.0,758
580,16239,13935,0,2,2,12.0,0,847.0,2430.0,1891.0,719
581,834669,585720,0,0,1,14.0,1,1832.0,10166.0,11584.0,772
582,549742,386885,0,1,2,12.0,1,1836.0,7694.0,7193.0,740
583,10764,10145,1,2,4,13.0,0,788.0,964.0,120.0,752
584,6903174,4831505,0,8,0,,1,1687.0,31854.0,29165.0,700
585,343407,242985,0,1,5,14.0,1,1838.0,5333.0,4874.0,792
586,94970,69230,1,1,2,12.0,0,759.0,1617.0,1692.0,782
587,435942,308245,1,1,3,13.0,1,1816.0,8107.0,6374.0,777
588,6963,7130,0,4,2,11.0,0,782.0,1362.0,1603.0,754
589,46010,35425,1,9,2,8.0,1,787.0,2401.0,1416.0,761
590,32470,25335,1,1,2,11.0,0,781.0,1215.0,1274.0,747
591,96689,70455,1,2,2,12.0,0,782.0,2766.0,10894.0,788
592,223507,158425,0,4,2,13.0,0,1701.0,48395.0,2485.0,741
593,14911,12540,0,1,3,13.0,0,773.0,382.0,372.0,718
594,19126,15730,1,1,4,10.0,0,774.0,440.0,901.0,769
595,138145,99740,0,2,2,12.0,0,802.0,1215.0,3781.0,766
596,129281,93255,0,0,2,8.0,0,775.0,2811.0,3607.0,735
597,396203,281370,0,0,2,16.0,1,1795.0,13177.0,408.0,791
598,110815,80240,1,6,0,,1,743.0,3128.0,1920.0,810
599,716498,501590,1,6,1,12.0,1,1698.0,9749.0,10251.0,750
600,6738,8075,1,0,2,9.0,0,752.0,1389.0,1891.0,747
601,110759,80095,1,0,2,16.0,0,754.0,3017.0,2899.0,782
602,22610,18410,1,1,4,15.0,0,754.0,1557.0,906.0,712
603,12153,11685,1,6,3,11.0,0,1069.0,1215.0,2757.0,744
604,127198,92270,1,4,3,15.0,1,876.0,6345.0,4159.0,737
605,28001,21755,0,3,2,11.0,0,787.0,1983.0,1443.0,773
606,116606,84600,1,2,2,11.0,0,775.0,5745.0,2807.0,737
607,49071,35680,1,1,2,11.0,1,768.0,1757.0,828.0,762
608,951570,669375,1,1,4,14.0,1,1737.0,10464.0,13147.0,773
609,88965,66220,1,1,1,9.0,1,741.0,5336.0,10429.0,754
610,761292,535265,1,2,2,15.0,1,1949.0,10689.0,10557.0,748
611,684582,481640,1,2,1,14.0,1,1790.0,10499.0,9374.0,749
612,50529,38895,1,6,3,14.0,1,895.0,3285.0,2049.0,725
613,131998,95415,0,1,0,,0,808.0,940.0,1390.0,775
614,309956,219770,1,2,3,14.0,1,1790.0,4088.0,5145.0,708
615,34037,28265,0,1,2,14.0,1,789.0,1129.0,2181.0,720
616,1462183,1025320,1,1,1,13.0,1,1804.0,18760.0,19503.0,745
617,42291,32590,1,3,2,10.0,1,789.0,1215.0,1817.0,794
618,2124612,1490330,0,1,4,12.0,1,1751.0,27990.0,27740.0,757
619,1936296,543125,1,1,1,14.0,1,1866.0,1323.0,1205.0,779
620,382093,270260,1,1,2,12.0,1,1816.0,5697.0,5201.0,724
621,94433,69505,0,4,2,11.0,0,783.0,2711.0,3256.0,722
622,40769,31655,1,1,1,13.0,1,794.0,1393.0,1439.0,728
623,26142,21325,1,0,4,12.0,0,757.0,1017.0,1458.0,756
624,3487,5810,0,4,1,13.0,0,763.0,2183.0,644.0,721
625,138983,100490,0,2,3,9.0,0,780.0,2836.0,2843.0,746
626,962453,676020,1,1,4,9.0,0,1818.0,13881.0,13094.0,751
627,151628,106335,1,2,1,11.0,0,734.0,4772.0,2696.0,743
628,142139,102500,0,29,2,16.0,0,739.0,6239.0,2935.0,739
629,129524,93000,1,1,2,12.0,0,795.0,2592.0,3839.0,733
630,84151,61925,1,1,3,13.0,1,796.0,1382.0,2928.0,745
631,55215,33350,1,2,3,11.0,1,750.0,846.0,3127.0,737
632,34445,26420,1,2,3,12.0,1,740.0,2376.0,1687.0,762
633,14572,13565,1,2,2,13.0,1,763.0,1477.0,1891.0,726
634,82582,60165,1,2,2,11.0,1,771.0,2572.0,2915.0,735
635,210453,154745,1,1,4,12.0,1,1834.0,7205.0,3574.0,743
636,14735,15415,1,1,3,13.0,1,812.0,2341.0,1255.0,761
637,466287,329380,1,0,2,10.0,1,1887.0,5483.0,7180.0,766
638,196787,136170,1,0,0,,0,1673.0,3536.0,3249.0,777
639,4292,3755,0,1,3,11.0,1,815.0,5455.0,916.0,770
640,193811,139815,1,1,2,11.0,1,1676.0,4917.0,3074.0,758
641,7589266,5310110,1,2,5,9.0,0,1634.0,401.0,31903.0,768
642,246428,177525,0,1,3,13.0,0,1744.0,3211.0,4731.0,775
643,67314,48925,1,0,2,9.0,0,749.0,1593.0,1279.0,711
644,55563,42600,1,2,4,11.0,0,775.0,341.0,1759.0,743
645,97729,71705,0,1,3,9.0,1,825.0,2819.0,2496.0,709
646,103383,38815,1,2,3,13.0,0,749.0,556.0,2463.0,752
647,63898,66240,1,1,0,,0,787.0,3307.0,1375.0,753
648,299832,211590,0,1,2,11.0,1,1765.0,4509.0,3967.0,737
649,1261269,884665,1,1,2,11.0,1,1708.0,16967.0,16881.0,785
650,43032,33165,1,1,2,8.0,1,822.0,2006.0,1828.0,744
651,176952,127405,1,3,2,15.0,1,1767.0,3605.0,1577.0,736
652,362674,256675,0,3,3,15.0,1,1843.0,8249.0,6005.0,723
653,43122,32910,1,1,3,10.0,1,750.0,1250.0,2011.0,731
654,4508,6200,1,1,4,14.0,1,795.0,1196.0,1138.0,737
655,21491,17975,1,1,3,14.0,1,814.0,666.0,1210.0,725
656,3117745,2182900,1,0,2,9.0,1,1678.0,40198.0,41637.0,761
657,566148,398935,1,3,4,8.0,0,2061.0,10128.0,9187.0,765
658,99246,72360,1,1,2,11.0,1,788.0,7348.0,3361.0,774
659,1249314,876525,1,11,0,,1,1799.0,6549.0,16626.0,786
660,1733998,1216445,1,2,1,10.0,1,1795.0,25277.0,20637.0,734
661,319160,225110,0,1,2,14.0,1,1825.0,5252.0,1391.0,788
662,276936,196410,1,2,1,12.0,0,1774.0,3653.0,4020.0,738
663,414875,291565,1,3,3,11.0,1,2061.0,8078.0,6597.0,751
664,721094,507845,1,1,2,12.0,0,1786.0,8758.0,10174.0,736
665,19559,17205,0,1,2,13.0,1,787.0,1553.0,798.0,784
666,1176880,826410,1,5,1,13.0,1,1838.0,15892.0,16737.0,763
667,2481,4685,1,2,2,11.0,0,775.0,232.0,1043.0,733
668,855393,600665,1,0,1,15.0,1,1788.0,11994.0,12346.0,754
669,406201,282200,1,2,1,12.0,1,1770.0,7638.0,6724.0,723
670,3277,5145,1,2,4,11.0,1,773.0,1012.0,4506.0,738
671,201457,149825,0,5,1,16.0,1,1889.0,4348.0,3301.0,737
672,297994,211305,0,15,1,15.0,0,1710.0,21647.0,4319.0,773
673,721647,2611283,1,1,3,14.0,1,1689.0,496.0,455.0,752
674,282025,198635,1,2,2,9.0,0,1779.0,5035.0,4043.0,719
675,26562,21825,0,6,2,12.0,1,739.0,697.0,634.0,735
676,23123,19105,0,0,2,11.0,0,744.0,1215.0,857.0,724
677,38586,29735,1,1,3,13.0,0,820.0,845.0,1582.0,736
678,33113,24015,1,1,3,11.0,1,773.0,1376.0,2000.0,755
679,615,3485,1,0,0,,0,761.0,571.0,1078.0,788
680,156199,115535,1,2,2,11.0,0,796.0,3394.0,4015.0,705
681,34905,25670,1,3,1,11.0,0,787.0,1215.0,489.0,721
682,55294,41785,1,2,2,14.0,1,804.0,9660.0,1646.0,758
683,420556,296750,0,1,2,9.0,1,1728.0,7754.0,6184.0,780
684,6615110,4628890,1,0,3,12.0,1,1777.0,28968.0,27890.0,719
685,1003288,704400,1,2,1,13.0,1,1710.0,13226.0,2188.0,746
686,257108,182160,1,2,4,9.0,1,1737.0,17411.0,3564.0,774
687,122538,87500,1,3,3,10.0,0,825.0,6251.0,4424.0,746
688,1790663,1254090,0,6,0,,0,1845.0,24447.0,24008.0,719
689,117298,91365,1,1,3,15.0,1,832.0,2811.0,3768.0,773
690,335398,237080,1,1,2,12.0,1,1816.0,2261.0,66074.0,740
691,12224,11085,1,3,3,7.0,0,1051.0,3455.0,8562.0,751
692,37963,29500,1,1,3,12.0,0,793.0,1785.0,1362.0,733
693,41017,33225,1,1,0,,1,803.0,2185.0,1985.0,751
694,7984,8225,0,5,2,13.0,1,784.0,1178.0,1547.0,693
695,253630,181690,1,3,2,14.0,1,1806.0,4142.0,5143.0,746
696,75476,55865,1,1,1,13.0,1,840.0,2594.0,2273.0,752
697,328299,232265,1,2,5,17.0,1,1737.0,5916.0,4895.0,763
698,2784871,1950295,0,1,2,11.0,1,1770.0,36812.0,37261.0,733
699,9346442,2255333,0,2,1,14.0,1,1742.0,429.0,39239.0,716
700,25150,20925,1,2,2,11.0,1,791.0,1719.0,258.0,767
701,147366,105615,0,1,0,,0,843.0,3157.0,5266.0,758
702,2307453,1617100,0,2,2,10.0,0,1763.0,30373.0,29633.0,733
703,74022,54230,1,2,1,13.0,1,787.0,2159.0,2293.0,751
704,347109,245820,1,2,5,10.0,1,1705.0,5698.0,4908.0,795
705,13140,9290,1,0,2,11.0,1,762.0,1215.0,2824.0,742
706,104401,74130,0,1,3,9.0,0,820.0,661.0,3181.0,752
707,27231,22880,0,0,1,8.0,0,802.0,161.0,1670.0,750
708,2930567,2052500,0,10,3,9.0,1,2488.0,40243.0,40472.0,756
709,341476,243340,1,1,5,9.0,0,1781.0,6091.0,66074.0,748
710,125350,90600,1,1,3,11.0,0,771.0,2690.0,3200.0,760
711,29325,24170,1,15,1,14.0,1,782.0,2159.0,1891.0,724
712,2090972,1464835,1,2,3,11.0,0,1871.0,27814.0,28708.0,686
713,313955,223280,1,4,1,12.0,1,1861.0,4418.0,4793.0,744
714,121554,87665,1,1,3,15.0,0,785.0,2220.0,2570.0,731
715,381382,269120,1,12,3,10.0,1,1795.0,8628.0,5754.0,778
716,203434,145355,1,1,2,12.0,1,1781.0,3585.0,926.0,738
717,12930,12525,1,6,3,9.0,0,1027.0,4863.0,2498.0,746
718,185906,132940,1,13,3,12.0,1,2405.0,2967.0,4607.0,741
719,32056,25715,1,0,3,9.0,0,781.0,3368.0,1891.0,752
720,255448,182340,1,0,2,11.0,1,1903.0,3926.0,3746.0,745
721,52536,40400,1,15,1,12.0,0,795.0,1946.0,1955.0,738
722,176033,128990,0,2,1,11.0,1,1809.0,3336.0,2610.0,753
723,2942248,2060615,1,3,1,12.0,0,1777.0,42708.0,39671.0,772
724,283899,211070,1,2,3,10.0,1,1742.0,4296.0,4489.0,722
725,787304,552725,1,1,5,14.0,1,1841.0,10781.0,16376.0,782
726,153884,110795,1,2,2,13.0,0,790.0,1215.0,3577.0,715
727,86971,64085,0,0,3,9.0,0,770.0,2229.0,2316.0,803
728,248211,177335,1,1,3,7.0,1,1788.0,4165.0,3289.0,749
729,28637,22980,0,1,3,14.0,0,767.0,1715.0,2305.0,767
730,16643,15460,0,2,3,12.0,1,752.0,816.0,235.0,776
731,725966,510900,0,12,3,13.0,1,2144.0,11287.0,10771.0,795
732,574112,404610,1,4,3,14.0,1,1946.0,13402.0,8619.0,756
733,8577,8775,1,25,2,12.0,0,769.0,1018.0,1387.0,733
734,8939428,2157343,1,2,0,,1,1802.0,417.0,37477.0,735
735,564361,398245,0,1,1,14.0,1,1855.0,8815.0,7907.0,768
736,436645,308175,1,15,3,11.0,1,2472.0,10938.0,7828.0,757
737,54438,41165,1,9,2,10.0,0,805.0,1432.0,1729.0,691
738,31254,24985,0,4,2,12.0,0,760.0,2036.0,1368.0,766
739,86772,57105,1,3,3,11.0,1,1085.0,7749.0,2626.0,698
740,93969,68640,1,1,1,14.0,1,797.0,1933.0,2551.0,775
741,323166,228970,1,7,0,,1,1671.0,4728.0,5037.0,744
742,653936,459800,1,4,2,13.0,1,1770.0,8539.0,9074.0,761
743,65815,48725,1,0,2,9.0,0,771.0,2297.0,2236.0,725
744,378991,267760,1,2,4,13.0,1,1905.0,6093.0,5651.0,740
745,577250,407175,1,3,3,14.0,1,2506.0,10671.0,8964.0,779
746,10527,10475,1,2,3,13.0,1,774.0,2510.0,193.0,717
747,180862,129385,0,6,2,11.0,1,1795.0,3584.0,2469.0,750
748,640402,452345,1,1,2,14.0,1,1682.0,48395.0,8523.0,712
749,3320612,2325365,1,2,2,14.0,0,1758.0,43313.0,44109.0,736
750,42043,32915,1,3,3,10.0,1,794.0,3436.0,3037.0,755
751,15411,13320,1,5,4,11.0,1,886.0,2932.0,2544.0,763
752,14410,13370,1,1,2,11.0,0,783.0,1415.0,683.0,768
753,1126294,790575,1,1,2,17.0,1,1636.0,11850.0,15149.0,719
754,2108,10585,0,2,5,14.0,0,781.0,3473.0,1891.0,716
755,291706,205950,1,1,2,8.0,1,1900.0,2451.0,3184.0,781
756,77905,56400,1,3,1,7.0,0,772.0,2804.0,1891.0,779
757,1034472,726990,1,1,3,13.0,1,1767.0,14253.0,14086.0,754
758,604523,425740,1,0,2,11.0,0,1671.0,10022.0,8410.0,733
759,126917,88825,1,1,3,12.0,1,762.0,1228.0,3554.0,756
760,10788,10805,1,4,4,14.0,0,1101.0,3536.0,1479.0,723
